Year,State Name,Dist Name,ANNUAL RAINFALL (Millimeters)
2013,Tamil Nadu,Ramananthapuram,579.9
2014,Tamil Nadu,Ramananthapuram,935.7
2015,Tamil Nadu,Ramananthapuram,1018.9
1966,Tamil Nadu,Thirunelveli,730.1
1967,Tamil Nadu,Thirunelveli,728.7
1968,Tamil Nadu,Thirunelveli,758.8
1969,Tamil Nadu,Thirunelveli,774.3
1970,Tamil Nadu,Thirunelveli,724.2
1971,Tamil Nadu,Thirunelveli,984.9
1972,Tamil Nadu,Thirunelveli,919.1
1973,Tamil Nadu,Thirunelveli,903.4
1974,Tamil Nadu,Thirunelveli,557.9
1975,Tamil Nadu,Thirunelveli,493.2
1976,Tamil Nadu,Thirunelveli,645.5
1977,Tamil Nadu,Thirunelveli,1198.2
1978,Tamil Nadu,Thirunelveli,810.5
1979,Tamil Nadu,Thirunelveli,1256
1980,Tamil Nadu,Thirunelveli,721.6
1981,Tamil Nadu,Thirunelveli,646.3
1982,Tamil Nadu,Thirunelveli,702.3
1983,Tamil Nadu,Thirunelveli,584.5
1984,Tamil Nadu,Thirunelveli,990.2
1985,Tamil Nadu,Thirunelveli,800.8
1986,Tamil Nadu,Thirunelveli,561.5
1987,Tamil Nadu,Thirunelveli,452.3
1988,Tamil Nadu,Thirunelveli,714.5
1989,Tamil Nadu,Thirunelveli,734.7
1990,Tamil Nadu,Thirunelveli,882.7
1991,Tamil Nadu,Thirunelveli,886.3
1992,Tamil Nadu,Thirunelveli,1090
1993,Tamil Nadu,Thirunelveli,1058
1994,Tamil Nadu,Thirunelveli,1043.3
1995,Tamil Nadu,Thirunelveli,823.6
1996,Tamil Nadu,Thirunelveli,765.7
1997,Tamil Nadu,Thirunelveli,1192.5
1998,Tamil Nadu,Thirunelveli,799.1
1999,Tamil Nadu,Thirunelveli,704.6
2000,Tamil Nadu,Thirunelveli,702.2
2001,Tamil Nadu,Thirunelveli,714.4
2002,Tamil Nadu,Thirunelveli,805.7
2003,Tamil Nadu,Thirunelveli,960.3
2004,Tamil Nadu,Thirunelveli,1044.8
2005,Tamil Nadu,Thirunelveli,1022.6
2006,Tamil Nadu,Thirunelveli,1177
2007,Tamil Nadu,Thirunelveli,840.3
2008,Tamil Nadu,Thirunelveli,1286.7
2009,Tamil Nadu,Thirunelveli,677.1
2010,Tamil Nadu,Thirunelveli,835.1
2011,Tamil Nadu,Thirunelveli,-1
2012,Tamil Nadu,Thirunelveli,724.1
2013,Tamil Nadu,Thirunelveli,918.4
2014,Tamil Nadu,Thirunelveli,1350.8
2015,Tamil Nadu,Thirunelveli,1547.7
1966,Tamil Nadu,The Nilgiris,2152.4
1967,Tamil Nadu,The Nilgiris,1516.5
1968,Tamil Nadu,The Nilgiris,1723.6
1969,Tamil Nadu,The Nilgiris,1830.2
1970,Tamil Nadu,The Nilgiris,1636.3
1971,Tamil Nadu,The Nilgiris,1644.7
1972,Tamil Nadu,The Nilgiris,1637.3
1973,Tamil Nadu,The Nilgiris,1487.2
1974,Tamil Nadu,The Nilgiris,1450.9
1975,Tamil Nadu,The Nilgiris,1908.8
1976,Tamil Nadu,The Nilgiris,1488.5
1977,Tamil Nadu,The Nilgiris,2079.9
1978,Tamil Nadu,The Nilgiris,2020.6
1979,Tamil Nadu,The Nilgiris,2005.8
1980,Tamil Nadu,The Nilgiris,1526.8
1981,Tamil Nadu,The Nilgiris,1863.6
1982,Tamil Nadu,The Nilgiris,1379.3
1983,Tamil Nadu,The Nilgiris,1619.5
1984,Tamil Nadu,The Nilgiris,2171.8
1985,Tamil Nadu,The Nilgiris,1466.6
1986,Tamil Nadu,The Nilgiris,1527
1987,Tamil Nadu,The Nilgiris,1530.4
1988,Tamil Nadu,The Nilgiris,1379
1989,Tamil Nadu,The Nilgiris,1346.1
1990,Tamil Nadu,The Nilgiris,1401.2
1991,Tamil Nadu,The Nilgiris,1617.7
1992,Tamil Nadu,The Nilgiris,1972.9
1993,Tamil Nadu,The Nilgiris,1725.6
1994,Tamil Nadu,The Nilgiris,1798.1
1995,Tamil Nadu,The Nilgiris,1382.5
1996,Tamil Nadu,The Nilgiris,1532
1997,Tamil Nadu,The Nilgiris,1509.4
1998,Tamil Nadu,The Nilgiris,1550.4
1999,Tamil Nadu,The Nilgiris,1587.7
2000,Tamil Nadu,The Nilgiris,1170.3
2001,Tamil Nadu,The Nilgiris,1108.2
2002,Tamil Nadu,The Nilgiris,999.7
2003,Tamil Nadu,The Nilgiris,1271.7
2004,Tamil Nadu,The Nilgiris,1985.5
2005,Tamil Nadu,The Nilgiris,2401.3
2006,Tamil Nadu,The Nilgiris,1658.5
2007,Tamil Nadu,The Nilgiris,1872.8
2008,Tamil Nadu,The Nilgiris,2216.6
2009,Tamil Nadu,The Nilgiris,1044.4
2010,Tamil Nadu,The Nilgiris,1889.1
2011,Tamil Nadu,The Nilgiris,-1
2012,Tamil Nadu,The Nilgiris,1467.6
2013,Tamil Nadu,The Nilgiris,1534.2
2014,Tamil Nadu,The Nilgiris,1957.1
2015,Tamil Nadu,The Nilgiris,1720.7
1966,Tamil Nadu,Kanyakumari,1222.9
1967,Tamil Nadu,Kanyakumari,1326.5
1968,Tamil Nadu,Kanyakumari,1376.3
1969,Tamil Nadu,Kanyakumari,1242.3
1970,Tamil Nadu,Kanyakumari,1423.5
1971,Tamil Nadu,Kanyakumari,1475.1
1972,Tamil Nadu,Kanyakumari,1515.9
1973,Tamil Nadu,Kanyakumari,1301.5
1974,Tamil Nadu,Kanyakumari,1261.1
1975,Tamil Nadu,Kanyakumari,1496.5
1976,Tamil Nadu,Kanyakumari,1091.4
1977,Tamil Nadu,Kanyakumari,1681
1978,Tamil Nadu,Kanyakumari,1377.4
1979,Tamil Nadu,Kanyakumari,1434.7
1980,Tamil Nadu,Kanyakumari,1162.9
1981,Tamil Nadu,Kanyakumari,1623.1
1982,Tamil Nadu,Kanyakumari,1096.7
1983,Tamil Nadu,Kanyakumari,1036.4
1984,Tamil Nadu,Kanyakumari,1216.5
1985,Tamil Nadu,Kanyakumari,1108.7
1986,Tamil Nadu,Kanyakumari,868.2
1987,Tamil Nadu,Kanyakumari,1623.4
1988,Tamil Nadu,Kanyakumari,1334.4
1989,Tamil Nadu,Kanyakumari,1173.6
2012,Tamil Nadu,Kanyakumari,810.8
2013,Tamil Nadu,Kanyakumari,1201.4
2014,Tamil Nadu,Kanyakumari,1316.2
2015,Tamil Nadu,Kanyakumari,1814.1
1990,Maharashtra,Bombay,1828.7
1991,Maharashtra,Bombay,-1
1992,Maharashtra,Bombay,-1
1993,Maharashtra,Bombay,2932.6
1994,Maharashtra,Bombay,-1
1995,Maharashtra,Bombay,-1
1996,Maharashtra,Bombay,-1
1997,Maharashtra,Bombay,-1
1998,Maharashtra,Bombay,-1
1999,Maharashtra,Bombay,-1
2000,Maharashtra,Bombay,3430.7
2001,Maharashtra,Bombay,-1
2002,Maharashtra,Bombay,-1
2003,Maharashtra,Bombay,-1
2004,Maharashtra,Bombay,2227.1
2005,Maharashtra,Bombay,2769.6
2006,Maharashtra,Bombay,2806.2
2007,Maharashtra,Bombay,2509
2008,Maharashtra,Bombay,2532.8
2009,Maharashtra,Bombay,2058.1
2012,Maharashtra,Bombay,1808.8
2013,Maharashtra,Bombay,2480.8
2014,Maharashtra,Bombay,2277.2
2015,Maharashtra,Bombay,1783.1
1966,Maharashtra,Thane,2139.3
1967,Maharashtra,Thane,2508.6
1968,Maharashtra,Thane,1980.6
1969,Maharashtra,Thane,2704.3
1970,Maharashtra,Thane,2922.2
1971,Maharashtra,Thane,2612.3
1972,Maharashtra,Thane,1540
1973,Maharashtra,Thane,2377
1974,Maharashtra,Thane,1982.5
1975,Maharashtra,Thane,2840.5
1976,Maharashtra,Thane,3184.5
1977,Maharashtra,Thane,2386.4
1978,Maharashtra,Thane,1703.3
1979,Maharashtra,Thane,2170.8
1980,Maharashtra,Thane,2208.3
1981,Maharashtra,Thane,2513
1982,Maharashtra,Thane,1891.1
1983,Maharashtra,Thane,2899.5
1984,Maharashtra,Thane,2038.1
1985,Maharashtra,Thane,1930.8
1986,Maharashtra,Thane,1715.7
1987,Maharashtra,Thane,1704.2
1988,Maharashtra,Thane,2622.3
1989,Maharashtra,Thane,1879
1990,Maharashtra,Thane,2634.2
1991,Maharashtra,Thane,1999.7
1992,Maharashtra,Thane,2121.2
1993,Maharashtra,Thane,2393.1
1994,Maharashtra,Thane,2761.2
1995,Maharashtra,Thane,1781.9
1996,Maharashtra,Thane,2159.7
1997,Maharashtra,Thane,3654.8
1998,Maharashtra,Thane,2695.5
1999,Maharashtra,Thane,1932.2
2000,Maharashtra,Thane,2448.3
2001,Maharashtra,Thane,2356.1
2002,Maharashtra,Thane,2293.7
2003,Maharashtra,Thane,2583.9
2004,Maharashtra,Thane,2929.8
2005,Maharashtra,Thane,3563.1
2006,Maharashtra,Thane,3139.3
2007,Maharashtra,Thane,2594.7
2008,Maharashtra,Thane,2781.4
2009,Maharashtra,Thane,1990.2
2012,Maharashtra,Thane,2192.9
2013,Maharashtra,Thane,3026.5
2014,Maharashtra,Thane,2472.3
2015,Maharashtra,Thane,1827.9
1966,Maharashtra,Raigad,2824.5
1967,Maharashtra,Raigad,3047.2
1968,Maharashtra,Raigad,2807.8
1969,Maharashtra,Raigad,3343.7
1970,Maharashtra,Raigad,4010
1971,Maharashtra,Raigad,3058.5
1972,Maharashtra,Raigad,2019.8
1973,Maharashtra,Raigad,3255.4
1974,Maharashtra,Raigad,3133.9
1975,Maharashtra,Raigad,3762.7
1976,Maharashtra,Raigad,3504.6
1977,Maharashtra,Raigad,3466.3
1978,Maharashtra,Raigad,3128.1
1979,Maharashtra,Raigad,2877.3
1980,Maharashtra,Raigad,3121
1981,Maharashtra,Raigad,3243.9
1982,Maharashtra,Raigad,2625.3
1983,Maharashtra,Raigad,4182.4
1984,Maharashtra,Raigad,2965.6
1985,Maharashtra,Raigad,3144.5
1986,Maharashtra,Raigad,2368.3
1987,Maharashtra,Raigad,2784.4
1988,Maharashtra,Raigad,3538.8
1989,Maharashtra,Raigad,3220.9
1990,Maharashtra,Raigad,4306
1991,Maharashtra,Raigad,3460.3
1992,Maharashtra,Raigad,2890
1993,Maharashtra,Raigad,3888.1
1994,Maharashtra,Raigad,3258.7
1995,Maharashtra,Raigad,2532
1996,Maharashtra,Raigad,2924
1997,Maharashtra,Raigad,3397.3
1998,Maharashtra,Raigad,3313.6
1999,Maharashtra,Raigad,3257.6
2000,Maharashtra,Raigad,3362
2001,Maharashtra,Raigad,2338.9
2002,Maharashtra,Raigad,2197.2
2003,Maharashtra,Raigad,2999.6
2004,Maharashtra,Raigad,3228.4
2005,Maharashtra,Raigad,3975.7
2006,Maharashtra,Raigad,3831.9
2007,Maharashtra,Raigad,3757.1
2008,Maharashtra,Raigad,3323.2
2009,Maharashtra,Raigad,2256.5
2012,Maharashtra,Raigad,3071.3
2013,Maharashtra,Raigad,3802.7
2014,Maharashtra,Raigad,2957.5
2015,Maharashtra,Raigad,2244.4
1966,Maharashtra,Ratnagiri,2143.9
1967,Maharashtra,Ratnagiri,2842.9
1968,Maharashtra,Ratnagiri,2270
1969,Maharashtra,Ratnagiri,3492.2
1970,Maharashtra,Ratnagiri,3784.2
1971,Maharashtra,Ratnagiri,2676.3
1972,Maharashtra,Ratnagiri,2084.3
1973,Maharashtra,Ratnagiri,3077.4
1974,Maharashtra,Ratnagiri,3767
1975,Maharashtra,Ratnagiri,3708.1
1976,Maharashtra,Ratnagiri,3176.5
1977,Maharashtra,Ratnagiri,3431.7
1978,Maharashtra,Ratnagiri,3659.9
1979,Maharashtra,Ratnagiri,2823.1
1980,Maharashtra,Ratnagiri,3040
1981,Maharashtra,Ratnagiri,3395.5
1982,Maharashtra,Ratnagiri,3049.4
1983,Maharashtra,Ratnagiri,4413.4
1984,Maharashtra,Ratnagiri,2915.7
1985,Maharashtra,Ratnagiri,3842.8
1986,Maharashtra,Ratnagiri,2451.3
1987,Maharashtra,Ratnagiri,3251.7
1988,Maharashtra,Ratnagiri,3811.4
1989,Maharashtra,Ratnagiri,3318.1
1990,Maharashtra,Ratnagiri,4097.1
1991,Maharashtra,Ratnagiri,3558
1992,Maharashtra,Ratnagiri,3296.1
1993,Maharashtra,Ratnagiri,4396
1994,Maharashtra,Ratnagiri,3696.8
1995,Maharashtra,Ratnagiri,3453.7
1996,Maharashtra,Ratnagiri,3298.2
1997,Maharashtra,Ratnagiri,3089.3
1998,Maharashtra,Ratnagiri,3723.9
1999,Maharashtra,Ratnagiri,3309.6
2000,Maharashtra,Ratnagiri,3529.4
2001,Maharashtra,Ratnagiri,2808.3
2002,Maharashtra,Ratnagiri,2883.4
2003,Maharashtra,Ratnagiri,3080.9
2004,Maharashtra,Ratnagiri,3103.1
2005,Maharashtra,Ratnagiri,3634.6
2006,Maharashtra,Ratnagiri,3698.7
2007,Maharashtra,Ratnagiri,4076.2
2008,Maharashtra,Ratnagiri,2991.2
2009,Maharashtra,Ratnagiri,2874.4
2012,Maharashtra,Ratnagiri,3720.7
2013,Maharashtra,Ratnagiri,4357.4
2014,Maharashtra,Ratnagiri,3034.5
2015,Maharashtra,Ratnagiri,2354
1966,Maharashtra,Nasik,877.2
1967,Maharashtra,Nasik,1077.9
1968,Maharashtra,Nasik,1034
1969,Maharashtra,Nasik,1162.6
1970,Maharashtra,Nasik,1098
1971,Maharashtra,Nasik,795.2
1972,Maharashtra,Nasik,563.7
1973,Maharashtra,Nasik,978.9
1974,Maharashtra,Nasik,779.8
1975,Maharashtra,Nasik,725.4
1976,Maharashtra,Nasik,1205.9
1977,Maharashtra,Nasik,917.9
1978,Maharashtra,Nasik,837.6
1979,Maharashtra,Nasik,1024.7
1980,Maharashtra,Nasik,941.9
1981,Maharashtra,Nasik,1081.9
1982,Maharashtra,Nasik,716.8
1983,Maharashtra,Nasik,911.7
1984,Maharashtra,Nasik,804.4
1985,Maharashtra,Nasik,715.9
1986,Maharashtra,Nasik,699.9
1987,Maharashtra,Nasik,820.5
1988,Maharashtra,Nasik,1075.2
1989,Maharashtra,Nasik,526.7
1990,Maharashtra,Nasik,1168.6
1991,Maharashtra,Nasik,867.2
1992,Maharashtra,Nasik,828
1993,Maharashtra,Nasik,1109.8
1994,Maharashtra,Nasik,1284.7
1995,Maharashtra,Nasik,815.5
1996,Maharashtra,Nasik,1015.2
1997,Maharashtra,Nasik,831.6
1998,Maharashtra,Nasik,1162.6
1999,Maharashtra,Nasik,1080.1
2000,Maharashtra,Nasik,763.2
2001,Maharashtra,Nasik,892.8
2002,Maharashtra,Nasik,917.3
2003,Maharashtra,Nasik,1095.9
2004,Maharashtra,Nasik,1364.5
2005,Maharashtra,Nasik,1490.7
2006,Maharashtra,Nasik,1573.9
2007,Maharashtra,Nasik,1195.7
2008,Maharashtra,Nasik,1184.1
2009,Maharashtra,Nasik,742.9
2012,Maharashtra,Nasik,950.6
2013,Maharashtra,Nasik,1211.6
2014,Maharashtra,Nasik,1073.5
2015,Maharashtra,Nasik,838.7
1966,Maharashtra,Dhule,503.8
1967,Maharashtra,Dhule,846.6
1968,Maharashtra,Dhule,618.9
1969,Maharashtra,Dhule,815
1970,Maharashtra,Dhule,784
1971,Maharashtra,Dhule,509.4
1972,Maharashtra,Dhule,350.9
1973,Maharashtra,Dhule,716.5
1974,Maharashtra,Dhule,523.2
1975,Maharashtra,Dhule,528.6
1976,Maharashtra,Dhule,984.4
1977,Maharashtra,Dhule,557.6
1978,Maharashtra,Dhule,500.2
1979,Maharashtra,Dhule,636.4
1980,Maharashtra,Dhule,619
1981,Maharashtra,Dhule,720.9
1982,Maharashtra,Dhule,572.4
1983,Maharashtra,Dhule,735.3
1984,Maharashtra,Dhule,470.5
1985,Maharashtra,Dhule,489.8
1986,Maharashtra,Dhule,330.7
1987,Maharashtra,Dhule,594.5
1988,Maharashtra,Dhule,677.3
1989,Maharashtra,Dhule,601.1
1990,Maharashtra,Dhule,832.8
1991,Maharashtra,Dhule,571.5
1992,Maharashtra,Dhule,724.4
1993,Maharashtra,Dhule,797.8
1994,Maharashtra,Dhule,904.8
1995,Maharashtra,Dhule,619.6
1996,Maharashtra,Dhule,738.5
1997,Maharashtra,Dhule,573
1998,Maharashtra,Dhule,1021.1
1999,Maharashtra,Dhule,573.7
2000,Maharashtra,Dhule,372.2
2001,Maharashtra,Dhule,536.4
2002,Maharashtra,Dhule,513.7
2003,Maharashtra,Dhule,847.6
2004,Maharashtra,Dhule,793.5
2005,Maharashtra,Dhule,558.3
2006,Maharashtra,Dhule,942.5
2007,Maharashtra,Dhule,598.1
2008,Maharashtra,Dhule,472.1
2009,Maharashtra,Dhule,565.7
2012,Maharashtra,Dhule,404.3
2013,Maharashtra,Dhule,921.1
2014,Maharashtra,Dhule,621.3
2015,Maharashtra,Dhule,540.7
1966,Maharashtra,Jalgaon,668.7
1967,Maharashtra,Jalgaon,654.4
1968,Maharashtra,Jalgaon,754.2
1969,Maharashtra,Jalgaon,950
1970,Maharashtra,Jalgaon,992.4
1971,Maharashtra,Jalgaon,427.9
1972,Maharashtra,Jalgaon,503.9
1973,Maharashtra,Jalgaon,816.5
1974,Maharashtra,Jalgaon,642.7
1975,Maharashtra,Jalgaon,843.4
1976,Maharashtra,Jalgaon,802.1
1977,Maharashtra,Jalgaon,754.7
1978,Maharashtra,Jalgaon,646.5
1979,Maharashtra,Jalgaon,842.8
1980,Maharashtra,Jalgaon,661
1981,Maharashtra,Jalgaon,772.2
1982,Maharashtra,Jalgaon,534.1
1983,Maharashtra,Jalgaon,799.3
1984,Maharashtra,Jalgaon,556.8
1985,Maharashtra,Jalgaon,538
1986,Maharashtra,Jalgaon,557.6
1987,Maharashtra,Jalgaon,762.2
1988,Maharashtra,Jalgaon,860.3
1989,Maharashtra,Jalgaon,821.3
1990,Maharashtra,Jalgaon,1008.8
1991,Maharashtra,Jalgaon,559.5
1992,Maharashtra,Jalgaon,742.1
1993,Maharashtra,Jalgaon,690.1
1994,Maharashtra,Jalgaon,660.3
1995,Maharashtra,Jalgaon,615.4
1996,Maharashtra,Jalgaon,676.8
1997,Maharashtra,Jalgaon,934.1
1998,Maharashtra,Jalgaon,1062.1
1999,Maharashtra,Jalgaon,604.7
2000,Maharashtra,Jalgaon,496.4
2001,Maharashtra,Jalgaon,653.5
2002,Maharashtra,Jalgaon,769.3
2003,Maharashtra,Jalgaon,934.6
2004,Maharashtra,Jalgaon,647.5
2005,Maharashtra,Jalgaon,541
2006,Maharashtra,Jalgaon,1239.3
2007,Maharashtra,Jalgaon,595.4
2008,Maharashtra,Jalgaon,547.3
2009,Maharashtra,Jalgaon,594.7
2012,Maharashtra,Jalgaon,408.1
2013,Maharashtra,Jalgaon,929.4
2014,Maharashtra,Jalgaon,749.1
2015,Maharashtra,Jalgaon,494.7
1966,Maharashtra,Ahmednagar,562.7
1967,Maharashtra,Ahmednagar,555.5
1968,Maharashtra,Ahmednagar,493
1969,Maharashtra,Ahmednagar,684.6
1970,Maharashtra,Ahmednagar,490.6
1971,Maharashtra,Ahmednagar,450.2
1972,Maharashtra,Ahmednagar,213.9
1973,Maharashtra,Ahmednagar,582.9
1974,Maharashtra,Ahmednagar,678
1975,Maharashtra,Ahmednagar,656.3
1976,Maharashtra,Ahmednagar,506
1977,Maharashtra,Ahmednagar,512.5
1978,Maharashtra,Ahmednagar,434.4
1979,Maharashtra,Ahmednagar,694.6
1980,Maharashtra,Ahmednagar,580.4
1981,Maharashtra,Ahmednagar,566.6
1982,Maharashtra,Ahmednagar,416.6
1983,Maharashtra,Ahmednagar,674.9
1984,Maharashtra,Ahmednagar,446
1985,Maharashtra,Ahmednagar,400.8
1986,Maharashtra,Ahmednagar,371.6
1987,Maharashtra,Ahmednagar,476.5
1988,Maharashtra,Ahmednagar,679.5
1989,Maharashtra,Ahmednagar,652.6
1990,Maharashtra,Ahmednagar,712.4
1991,Maharashtra,Ahmednagar,373.7
1992,Maharashtra,Ahmednagar,416.1
1993,Maharashtra,Ahmednagar,670.9
1994,Maharashtra,Ahmednagar,342.4
1995,Maharashtra,Ahmednagar,472.8
1996,Maharashtra,Ahmednagar,643.3
1997,Maharashtra,Ahmednagar,577
1998,Maharashtra,Ahmednagar,827.4
1999,Maharashtra,Ahmednagar,595.6
2000,Maharashtra,Ahmednagar,566.1
2001,Maharashtra,Ahmednagar,525.4
2002,Maharashtra,Ahmednagar,430
2003,Maharashtra,Ahmednagar,334.6
2004,Maharashtra,Ahmednagar,678.3
2005,Maharashtra,Ahmednagar,641.5
2006,Maharashtra,Ahmednagar,771.8
2007,Maharashtra,Ahmednagar,591.2
2008,Maharashtra,Ahmednagar,648.9
2009,Maharashtra,Ahmednagar,521.3
2012,Maharashtra,Ahmednagar,394.1
2013,Maharashtra,Ahmednagar,601.2
2014,Maharashtra,Ahmednagar,500.5
2015,Maharashtra,Ahmednagar,473.2
1966,Maharashtra,Pune,886.9
1967,Maharashtra,Pune,1080.5
1968,Maharashtra,Pune,965.3
1969,Maharashtra,Pune,1005.8
1970,Maharashtra,Pune,973.5
1971,Maharashtra,Pune,1283.7
1972,Maharashtra,Pune,843.3
1973,Maharashtra,Pune,1336
1974,Maharashtra,Pune,1219.2
1975,Maharashtra,Pune,1328.2
1976,Maharashtra,Pune,1460.4
1977,Maharashtra,Pune,1314.3
1978,Maharashtra,Pune,1091.4
1979,Maharashtra,Pune,1486.2
1980,Maharashtra,Pune,1368.1
1981,Maharashtra,Pune,931.7
1982,Maharashtra,Pune,911
1983,Maharashtra,Pune,1028.6
1984,Maharashtra,Pune,1045.8
1985,Maharashtra,Pune,544.1
1986,Maharashtra,Pune,623.5
1987,Maharashtra,Pune,777.4
1988,Maharashtra,Pune,1074.6
1989,Maharashtra,Pune,976.2
1990,Maharashtra,Pune,1426.7
1991,Maharashtra,Pune,1063.6
1992,Maharashtra,Pune,841.6
1993,Maharashtra,Pune,1108.8
1994,Maharashtra,Pune,1166
1995,Maharashtra,Pune,758.4
1996,Maharashtra,Pune,1298.7
1997,Maharashtra,Pune,979.2
1998,Maharashtra,Pune,1167.2
1999,Maharashtra,Pune,909.4
2000,Maharashtra,Pune,634.5
2001,Maharashtra,Pune,780.8
2002,Maharashtra,Pune,662.4
2003,Maharashtra,Pune,541.4
2004,Maharashtra,Pune,972.5
2005,Maharashtra,Pune,1233.7
2006,Maharashtra,Pune,1183.1
2007,Maharashtra,Pune,910.5
2008,Maharashtra,Pune,810
2009,Maharashtra,Pune,795.3
2012,Maharashtra,Pune,690.6
2013,Maharashtra,Pune,1106.4
2014,Maharashtra,Pune,1007.3
2015,Maharashtra,Pune,803.9
1966,Maharashtra,Satara,1373.3
1967,Maharashtra,Satara,1109.1
1968,Maharashtra,Satara,1110
1969,Maharashtra,Satara,1148.4
1970,Maharashtra,Satara,1117.2
1971,Maharashtra,Satara,1020.3
1972,Maharashtra,Satara,644.7
1973,Maharashtra,Satara,1465
1974,Maharashtra,Satara,1144
1975,Maharashtra,Satara,1323.2
1976,Maharashtra,Satara,1250.6
1977,Maharashtra,Satara,1290.8
1978,Maharashtra,Satara,1195.2
1979,Maharashtra,Satara,1353.3
1980,Maharashtra,Satara,1420.6
1981,Maharashtra,Satara,1139.6
1982,Maharashtra,Satara,1130.5
1983,Maharashtra,Satara,1320.3
1984,Maharashtra,Satara,1253.4
1985,Maharashtra,Satara,1187.5
1986,Maharashtra,Satara,1186.2
1987,Maharashtra,Satara,1352.3
1988,Maharashtra,Satara,1249.9
1989,Maharashtra,Satara,1070.3
1990,Maharashtra,Satara,1427.7
1991,Maharashtra,Satara,1167.1
1992,Maharashtra,Satara,1114.3
1993,Maharashtra,Satara,1575.4
1994,Maharashtra,Satara,1785.4
1995,Maharashtra,Satara,1220.3
1996,Maharashtra,Satara,1600.3
1997,Maharashtra,Satara,1213
1998,Maharashtra,Satara,1479.2
1999,Maharashtra,Satara,1332.2
2000,Maharashtra,Satara,966.1
2001,Maharashtra,Satara,1052.8
2002,Maharashtra,Satara,1003.6
2003,Maharashtra,Satara,836.1
2004,Maharashtra,Satara,1387.8
2005,Maharashtra,Satara,1530.3
2006,Maharashtra,Satara,1362.1
2007,Maharashtra,Satara,1142.5
2008,Maharashtra,Satara,862.1
2009,Maharashtra,Satara,1186
2012,Maharashtra,Satara,818.2
2013,Maharashtra,Satara,925.6
2014,Maharashtra,Satara,1002.6
2015,Maharashtra,Satara,649.3
1966,Maharashtra,Sangli,902.3
1967,Maharashtra,Sangli,806.8
1968,Maharashtra,Sangli,589.4
1969,Maharashtra,Sangli,800.3
1970,Maharashtra,Sangli,741.6
1971,Maharashtra,Sangli,610.6
1972,Maharashtra,Sangli,370.7
1973,Maharashtra,Sangli,702.2
1974,Maharashtra,Sangli,781.6
1975,Maharashtra,Sangli,1122.3
1976,Maharashtra,Sangli,692
1977,Maharashtra,Sangli,795.5
1978,Maharashtra,Sangli,752
1979,Maharashtra,Sangli,933
1980,Maharashtra,Sangli,701.3
1981,Maharashtra,Sangli,822.2
1982,Maharashtra,Sangli,599.9
1983,Maharashtra,Sangli,466.2
1984,Maharashtra,Sangli,450.9
1985,Maharashtra,Sangli,416.8
1986,Maharashtra,Sangli,426.6
1987,Maharashtra,Sangli,687.3
1988,Maharashtra,Sangli,715.9
1989,Maharashtra,Sangli,489.4
1990,Maharashtra,Sangli,681
1991,Maharashtra,Sangli,842.1
1992,Maharashtra,Sangli,464.2
1993,Maharashtra,Sangli,863.7
1994,Maharashtra,Sangli,750.8
1995,Maharashtra,Sangli,746.4
1996,Maharashtra,Sangli,824.8
1997,Maharashtra,Sangli,674.4
1998,Maharashtra,Sangli,745.6
1999,Maharashtra,Sangli,649.1
2000,Maharashtra,Sangli,509.8
2001,Maharashtra,Sangli,575.4
2002,Maharashtra,Sangli,372.3
2003,Maharashtra,Sangli,288.5
2004,Maharashtra,Sangli,620.9
2005,Maharashtra,Sangli,1065.6
2006,Maharashtra,Sangli,875.2
2007,Maharashtra,Sangli,775.2
2008,Maharashtra,Sangli,726
2009,Maharashtra,Sangli,692.4
2012,Maharashtra,Sangli,470.4
2013,Maharashtra,Sangli,625.7
2014,Maharashtra,Sangli,772.4
2015,Maharashtra,Sangli,480.8
1966,Maharashtra,Solapur,578.4
1967,Maharashtra,Solapur,585.3
1968,Maharashtra,Solapur,543.9
1969,Maharashtra,Solapur,716.6
1970,Maharashtra,Solapur,677
1971,Maharashtra,Solapur,598.5
1972,Maharashtra,Solapur,234.2
1973,Maharashtra,Solapur,709.9
1974,Maharashtra,Solapur,906.3
1975,Maharashtra,Solapur,997.9
1976,Maharashtra,Solapur,524.1
1977,Maharashtra,Solapur,582.2
1978,Maharashtra,Solapur,817.3
1979,Maharashtra,Solapur,741.6
1980,Maharashtra,Solapur,551.8
1981,Maharashtra,Solapur,825.4
1982,Maharashtra,Solapur,520.5
1983,Maharashtra,Solapur,767.1
1984,Maharashtra,Solapur,581.2
1985,Maharashtra,Solapur,434.6
1986,Maharashtra,Solapur,470.4
1987,Maharashtra,Solapur,773.2
1988,Maharashtra,Solapur,824.1
1989,Maharashtra,Solapur,741
1990,Maharashtra,Solapur,823.2
1991,Maharashtra,Solapur,732
1992,Maharashtra,Solapur,470.7
1993,Maharashtra,Solapur,852.4
1994,Maharashtra,Solapur,398.8
1995,Maharashtra,Solapur,654.3
1996,Maharashtra,Solapur,781.2
1997,Maharashtra,Solapur,713
1998,Maharashtra,Solapur,1167.6
1999,Maharashtra,Solapur,599.2
2000,Maharashtra,Solapur,639.9
2001,Maharashtra,Solapur,544.6
2002,Maharashtra,Solapur,555.4
2003,Maharashtra,Solapur,281.1
2004,Maharashtra,Solapur,565.9
2005,Maharashtra,Solapur,635.8
2006,Maharashtra,Solapur,542.6
2007,Maharashtra,Solapur,653
